brand,model_full,year,km,fuel,gearbox,price
FIAT,FIAT TIPO 2 SW,2018.0,44297.0, Diesel, mécanique,16050.0
CITROEN,CITROEN C3 AIRCROSS,2020.0,86646.0, Diesel, mécanique,21060.0
PORSCHE,PORSCHE PANAMERA 2 SPORT TURISMO,2020.0,1318.0, Hybride essence électrique, automatique,155230.0
OPEL,OPEL ZAFIRA 3,2019.0,80080.0, Diesel, mécanique,18680.0
RENAULT,RENAULT MEGANE 4,2019.0,89161.0, Diesel, automatique,16290.0
BMW,BMW SERIE 1 F20 5 PORTES,2013.0,94970.0, Essence, mécanique,12290.0
MERCEDES,MERCEDES CLA 2,2021.0,11410.0, Diesel, automatique,41120.0
AUDI,AUDI Q2,2018.0,41836.0, Diesel, automatique,31830.0
VOLKSWAGEN,VOLKSWAGEN GOLF 6 R,2013.0,95920.0, Essence, automatique,23960.0
NISSAN,NISSAN MICRA 5,2019.0,23144.0, Essence, mécanique,12810.0
PEUGEOT,PEUGEOT 2008,2018.0,69021.0, Essence, mécanique,17640.0
PORSCHE,PORSCHE BOXSTER 2 TYPE 987,2006.0,169060.0, Essence, mécanique,22470.0
FIAT,FIAT 500 X,2022.0,11.0, Diesel, mécanique,24620.0
HYUNDAI,HYUNDAI KONA,2021.0,26305.0, Electrique, automatique,26430.0
MINI,MINI MINI 3 3P,2015.0,86124.0, Diesel, mécanique,18720.0
NISSAN,NISSAN MICRA 5,2020.0,15672.0, Essence, mécanique,17160.0
PEUGEOT,PEUGEOT 3008,2012.0,181441.0, Diesel, mécanique,10960.0
BMW,BMW SERIE 1 F20 5 PORTES,2018.0,76836.0, Diesel, mécanique,22170.0
HYUNDAI,HYUNDAI IONIQ,2021.0,12177.0, Hybride essence électrique, automatique,30120.0
BMW,BMW SERIE 1 F40,2020.0,9879.0, Essence, automatique,58810.0
OPEL,OPEL ASTRA 5 SPORTS TOURER,2019.0,31634.0, Essence, mécanique,17580.0
JEEP,JEEP GRAND CHEROKEE 4,2015.0,69913.0, Essence, automatique,59380.0
PEUGEOT,PEUGEOT 2008,2016.0,125344.0, Essence, mécanique,10910.0
CITROEN,CITROEN BERLINGO 3,2020.0,43320.0, Diesel, mécanique,17080.0
RENAULT,RENAULT CLIO 3 ESTATE,2010.0,112873.0, Essence, mécanique,7570.0
SEAT,SEAT IBIZA 5,2021.0,9919.0, Essence, mécanique,19600.0
DS,DS DS 5,2016.0,142131.0, Diesel, mécanique,12940.0
VOLKSWAGEN,VOLKSWAGEN GOLF 8,2022.0,115.0, Essence, automatique,39080.0
AUDI,AUDI Q2,2019.0,34080.0, Diesel, automatique,34870.0
RENAULT,RENAULT TWINGO 2,2015.0,87103.0, Essence, mécanique,7890.0
CITROEN,CITROEN C3 ENTREPRISE (3E GENERATION),2020.0,54169.0, Diesel, mécanique,16640.0
PEUGEOT,PEUGEOT 5008 (2E GENERATION),2018.0,100285.0, Diesel, automatique,25940.0
KIA,KIA XCEED,2021.0,122.0, Essence, mécanique,24270.0
VOLVO,VOLVO XC60 (2E GENERATION),2019.0,46327.0, Diesel, automatique,51800.0
OPEL,OPEL GRANDLAND X,2018.0,86206.0, Diesel, mécanique,21570.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2018.0,92299.0, Diesel, automatique,33580.0
RENAULT,RENAULT CAPTUR,2016.0,131275.0, Diesel, mécanique,12370.0
PORSCHE,PORSCHE 911 TYPE 992,2020.0,67500.0, Essence, automatique,137040.0
PEUGEOT,PEUGEOT 108,2020.0,56717.0, Essence, mécanique,10340.0
VOLKSWAGEN,VOLKSWAGEN GOLF SPORTSVAN,2019.0,39153.0, Essence, automatique,22490.0
FORD,FORD KA 2,2014.0,85593.0, Essence, mécanique,8030.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2019.0,37227.0, Essence, mécanique,23200.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2020.0,59307.0, Essence, mécanique,27710.0
RENAULT,RENAULT KOLEOS 2,2019.0,77805.0, Diesel, automatique,29770.0
FIAT,FIAT 500 X,2017.0,70624.0, Essence, mécanique,17450.0
RENAULT,RENAULT CAPTUR 2,2022.0,11.0, Essence, automatique,29620.0
VOLKSWAGEN,VOLKSWAGEN T-ROC,2022.0,10890.0, Essence, automatique,32420.0
FORD,FORD TRANSIT CONNECT,2011.0,140938.0, Diesel, mécanique,7560.0
BMW,BMW SERIE 2 F22 COUPE M,2016.0,57000.0, Essence, automatique,43080.0
JAGUAR,JAGUAR F-TYPE,2017.0,57618.0, Essence, automatique,55540.0
ALFA,ALFA ROMEO GIULIETTA 3,2018.0,48330.0, Essence, mécanique,17530.0
PORSCHE,PORSCHE PANAMERA 2,2018.0,62630.0, Hybride essence électrique, automatique,103820.0
VOLKSWAGEN,VOLKSWAGEN GOLF PLUS,2011.0,159529.0, Diesel, mécanique,9260.0
LAND,LAND ROVER DISCOVERY SPORT,2018.0,47495.0, Diesel, mécanique,32080.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2017.0,113533.0, Diesel, mécanique,15060.0
BMW,BMW SERIE 2 F45 ACTIVE TOURER,2019.0,41995.0, Essence, mécanique,19650.0
TOYOTA,TOYOTA AURIS,2012.0,189058.0, Diesel, mécanique,7000.0
AUDI,AUDI A5 CABRIOLET,2011.0,156734.0, Diesel, mécanique,18280.0
RENAULT,RENAULT CAPTUR,2018.0,75831.0, Diesel, mécanique,15860.0
CHEVROLET,CHEVROLET CAMARO 6,2019.0,46364.0, Essence, automatique,71300.0
BMW,BMW SERIE 4 F82 M4,2018.0,27120.0, Essence, automatique,77850.0
VOLVO,VOLVO XC60 (2E GENERATION),2019.0,94593.0, Diesel, mécanique,36360.0
FIAT,FIAT DUCATO 3,2022.0,12.0, Diesel, mécanique,35680.0
SKODA,SKODA OCTAVIA 3 COMBI,2019.0,118117.0, Diesel, automatique,19260.0
MAZDA,MAZDA MX5 (4E GENERATION) ST,2016.0,24867.0, Essence, mécanique,21610.0
VOLKSWAGEN,VOLKSWAGEN POLO 6,2021.0,10530.0, Essence, mécanique,19280.0
CITROEN,CITROEN BERLINGO 2,2017.0,123793.0, Diesel, mécanique,10580.0
BMW,BMW SERIE 5 G30,2018.0,24276.0, Hybride essence électrique, automatique,47330.0
BMW,BMW SERIE 2 F45 ACTIVE TOURER,2019.0,18018.0, Diesel, automatique,23170.0
VOLKSWAGEN,VOLKSWAGEN POLO 6,2019.0,33350.0, Essence, mécanique,16650.0
HYUNDAI,HYUNDAI SANTA FE 3,2017.0,95475.0, Diesel, automatique,25050.0
CITROEN,CITROEN C3 (3E GENERATION),2019.0,45246.0, Essence, automatique,22210.0
MERCEDES,MERCEDES CLASSE B 2,2018.0,72026.0, Diesel, automatique,30140.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7 GTI,2019.0,61161.0, Essence, automatique,28740.0
MINI,MINI COUNTRYMAN 2,2018.0,49680.0, Essence, mécanique,24620.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) SW,2019.0,81336.0, Diesel, mécanique,19580.0
CITROEN,CITROEN BERLINGO 3 MULTISPACE,2020.0,95355.0, Diesel, mécanique,17430.0
VOLVO,VOLVO XC60,2016.0,71404.0, Diesel, automatique,32940.0
KIA,KIA PICANTO,2007.0,127668.0, Essence, mécanique,3020.0
CITROEN,CITROEN C3 AIRCROSS,2020.0,25503.0, Diesel, automatique,22120.0
VOLKSWAGEN,VOLKSWAGEN TOUAREG 2,2012.0,117922.0, Diesel, automatique,27480.0
BMW,BMW SERIE 2 F45 ACTIVE TOURER,2018.0,69481.0, Hybride essence électrique, automatique,28000.0
BMW,BMW SERIE 2 F45 ACTIVE TOURER,2018.0,61904.0, Hybride essence électrique, automatique,23200.0
CITROEN,CITROEN C3 (3E GENERATION),2019.0,14628.0, Essence, mécanique,14290.0
FIAT,FIAT 500 X,2019.0,79222.0, Diesel, automatique,20380.0
MERCEDES,MERCEDES CLASSE A 4,2021.0,26790.0, Diesel, automatique,32660.0
CITROEN,CITROEN C3 AIRCROSS,2020.0,73929.0, Diesel, mécanique,19760.0
MINI,MINI MINI CABRIOLET,2020.0,13912.0, Essence, mécanique,27800.0
FIAT,FIAT 500 X,2020.0,51355.0, Diesel, automatique,22300.0
PEUGEOT,PEUGEOT 2008 (2E GENERATION),2022.0,1.0, Essence, mécanique,28950.0
MERCEDES,MERCEDES CLASSE B 2,2019.0,48047.0, Diesel, automatique,25570.0
TOYOTA,TOYOTA COROLLA 12,2021.0,6825.0, Hybride essence électrique, automatique,27270.0
MERCEDES,MERCEDES CLASSE A 4,2021.0,18385.0, Essence, automatique,44030.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) SW,2019.0,131704.0, Diesel, mécanique,12980.0
BMW,BMW SERIE 3 GT F34,2018.0,52304.0, Essence, automatique,35280.0
NISSAN,NISSAN NAVARA,2007.0,399110.0, Diesel, mécanique,6940.0
PEUGEOT,PEUGEOT 208 (2E GENERATION),2021.0,23375.0, Essence, mécanique,21860.0
BMW,BMW X3 G01,2021.0,34684.0, Hybride essence électrique, automatique,69590.0
BMW,BMW Z4 E89,2011.0,95292.0, Essence, mécanique,27390.0
SEAT,SEAT LEON 3,2021.0,9700.0, Diesel, mécanique,25970.0
CITROEN,CITROEN C5 AIRCROSS,2020.0,44944.0, Essence, mécanique,23830.0
VOLVO,VOLVO XC40,2021.0,27948.0, Diesel, mécanique,39080.0
PEUGEOT,PEUGEOT 5008 (2E GENERATION),2018.0,157952.0, Diesel, automatique,22660.0
AUDI,AUDI RS4 (4E GENERATION) AVANT,2014.0,78546.0, Essence, automatique,51280.0
AUDI,AUDI Q2,2021.0,22069.0, Essence, automatique,42370.0
CITROEN,CITROEN BERLINGO 2,2015.0,113590.0, Diesel, mécanique,10980.0
RENAULT,RENAULT MEGANE 4,2019.0,41215.0, Diesel, mécanique,15900.0
CITROEN,CITROEN C3 (3E GENERATION),2022.0,15558.0, Diesel, mécanique,18340.0
LAND,LAND ROVER DISCOVERY SPORT,2016.0,164705.0, Diesel, automatique,21490.0
MINI,MINI COUNTRYMAN 2,2020.0,34674.0, Essence, automatique,37470.0
PEUGEOT,PEUGEOT 208,2020.0,15211.0, Essence, mécanique,17810.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) SW,2022.0,6295.0, Diesel, mécanique,28590.0
FIAT,FIAT 500 (3E GENERATION),2022.0,12.0, Electrique, automatique,25860.0
DS,DS DS 5,2018.0,70217.0, Diesel, automatique,25570.0
OPEL,OPEL MERIVA,2007.0,195517.0, Diesel, mécanique,5930.0
PEUGEOT,PEUGEOT BOXER 2,2020.0,40470.0, Diesel, mécanique,28980.0
JEEP,JEEP RENEGADE,2019.0,54466.0, Diesel, mécanique,20690.0
VOLVO,VOLVO XC40,2022.0,1130.0, Essence, mécanique,33020.0
OPEL,OPEL ASTRA 5,2019.0,31335.0, Essence, mécanique,16740.0
RENAULT,RENAULT MEGANE 4,2022.0,11.0, Diesel, mécanique,24060.0
BMW,BMW SERIE 5 G31 TOURING,2021.0,34375.0, Diesel, automatique,59990.0
ALFA,ALFA ROMEO STELVIO,2020.0,41810.0, Diesel, automatique,44980.0
DS,DS DS 3,2018.0,56349.0, Essence, automatique,18280.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2022.0,1.0, Diesel, automatique,31230.0
FERRARI,FERRARI CALIFORNIA T,2015.0,20292.0, Essence, automatique,170880.0
KIA,KIA RIO 4,2022.0,11.0, Essence, mécanique,16980.0
RENAULT,RENAULT KADJAR,2017.0,86515.0, Diesel, mécanique,21230.0
FIAT,FIAT TALENTO,2019.0,65254.0, Diesel, mécanique,22410.0
MASERATI,MASERATI QUATTROPORTE 6,2018.0,17611.0, Essence, automatique,98380.0
MINI,MINI COUNTRYMAN 2,2019.0,21290.0, Essence, automatique,37470.0
NISSAN,NISSAN X-TRAIL 3,2017.0,91851.0, Diesel, mécanique,19700.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2018.0,118172.0, Diesel, mécanique,24780.0
RENAULT,RENAULT ARKANA,2022.0,6396.0, Essence, automatique,32840.0
PEUGEOT,PEUGEOT 208 (2E GENERATION),2022.0,10401.0, Essence, automatique,25510.0
PEUGEOT,PEUGEOT 208,2020.0,18362.0, Essence, mécanique,18510.0
BMW,BMW X3 G01,2018.0,54942.0, Diesel, automatique,59360.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) AFFAIRE,2020.0,122723.0, Diesel, mécanique,12450.0
BMW,BMW X1 F48,2019.0,36146.0, Diesel, mécanique,27450.0
JAGUAR,JAGUAR XF 2,2018.0,118264.0, Diesel, automatique,33230.0
PEUGEOT,PEUGEOT 5008 (2E GENERATION),2020.0,53115.0, Essence, automatique,28540.0
MERCEDES,MERCEDES CLASSE B 2,2017.0,102676.0, Diesel, automatique,20150.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2018.0,95503.0, Diesel, mécanique,21940.0
RENAULT,RENAULT ARKANA,2022.0,1230.0, Hybride essence électrique, automatique,42770.0
RENAULT,RENAULT TALISMAN,2019.0,62420.0, Diesel, automatique,19760.0
MERCEDES,MERCEDES GLA,2019.0,125402.0, Diesel, automatique,29170.0
FIAT,FIAT 500 (2E GENERATION),2018.0,22659.0, Essence, automatique,14800.0
FORD,FORD C-MAX 2,2019.0,116468.0, Diesel, mécanique,10900.0
LEXUS,LEXUS UX,2022.0,7735.0, Hybride essence électrique, automatique,40340.0
MINI,MINI COUNTRYMAN,2014.0,153396.0, Diesel, automatique,14020.0
RENAULT,RENAULT GRAND SCENIC 4,2018.0,111338.0, Diesel, mécanique,17530.0
FIAT,FIAT 500 (2E GENERATION),2019.0,32695.0, Essence, mécanique,14130.0
PORSCHE,PORSCHE CAYENNE 2,2019.0,44289.0, Essence, automatique,86460.0
BMW,BMW SERIE 3 F31 TOURING,2018.0,90352.0, Diesel, mécanique,25390.0
DS,DS DS 7 CROSSBACK,2022.0,7375.0, Diesel, automatique,59980.0
OPEL,OPEL CROSSLAND,2020.0,12148.0, Essence, mécanique,26640.0
RENAULT,RENAULT EXPRESS 2,2015.0,139724.0, Diesel, mécanique,10420.0
DS,DS DS 3 CROSSBACK,2022.0,18.0, Diesel, automatique,38480.0
KIA,KIA CEED 3,2019.0,61863.0, Diesel, mécanique,16630.0
VOLKSWAGEN,VOLKSWAGEN POLO 5,2017.0,58278.0, Essence, mécanique,14830.0
FORD,FORD FIESTA 6,2019.0,57739.0, Diesel, mécanique,16110.0
DODGE,DODGE RAM,2022.0,22.0, Bicarburation essence bioéthanol, automatique,81640.0
DS,DS DS 4,2019.0,42870.0, Essence, mécanique,19390.0
BMW,BMW X3 F25,2017.0,86742.0, Diesel, automatique,29660.0
AUDI,AUDI Q3,2013.0,82422.0, Diesel, mécanique,18530.0
BMW,BMW SERIE 1 F20 5 PORTES,2019.0,53690.0, Diesel, mécanique,25810.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7 GTI,2017.0,68670.0, Essence, automatique,33680.0
BMW,BMW X1 E84,2015.0,94939.0, Diesel, mécanique,17860.0
NISSAN,NISSAN QASHQAI 2,2018.0,160568.0, Essence, mécanique,15720.0
BMW,BMW X1 F48,2018.0,112435.0, Diesel, automatique,24840.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2022.0,8798.0, Diesel, mécanique,34480.0
SKODA,SKODA SCALA,2022.0,3050.0, Essence, automatique,30370.0
AUDI,AUDI A5 SPORTBACK (2E GENERATION),2022.0,22183.0, Diesel, automatique,52150.0
PORSCHE,PORSCHE CAYMAN TYPE 987,2009.0,68198.0, Essence, automatique,36750.0
AUDI,AUDI A3 (3E GENERATION),2015.0,144000.0, Diesel, mécanique,16780.0
SKODA,SKODA FABIA 3,2021.0,5459.0, Essence, mécanique,16260.0
OPEL,OPEL ASTRA 5,2019.0,64050.0, Diesel, automatique,16800.0
VOLKSWAGEN,VOLKSWAGEN T-CROSS,2022.0,15.0, Essence, automatique,26140.0
CITROEN,CITROEN GRAND C4 PICASSO 2,2018.0,81795.0, Diesel, automatique,22800.0
MINI,MINI MINI 3 3P,2015.0,17120.0, Essence, automatique,18170.0
PEUGEOT,PEUGEOT 208 AFFAIRE,2019.0,133399.0, Diesel, mécanique,9360.0
PEUGEOT,PEUGEOT 2008 (2E GENERATION),2021.0,6988.0, Essence, automatique,28330.0
PEUGEOT,PEUGEOT 208,2020.0,29600.0, Essence, mécanique,14540.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2022.0,12.0, Hybride essence électrique, automatique,48960.0
DACIA,DACIA LOGAN 2 MCV,2015.0,86940.0, Essence, mécanique,9490.0
CITROEN,CITROEN C5 AIRCROSS,2021.0,8566.0, Diesel, automatique,37300.0
FIAT,FIAT 500 (2E GENERATION),2018.0,36776.0, Essence, mécanique,12900.0
MAZDA,MAZDA CX-5,2017.0,80132.0, Diesel, automatique,24970.0
BMW,BMW SERIE 1 F20 5 PORTES,2019.0,88279.0, Diesel, automatique,26040.0
RENAULT,RENAULT CLIO 5,2022.0,13.0, Essence, mécanique,23110.0
PORSCHE,PORSCHE 911 TYPE 992,2020.0,12720.0, Essence, automatique,169600.0
MERCEDES,MERCEDES CLASSE E 5 CABRIOLET,2019.0,22896.0, Diesel, automatique,46420.0
AUDI,AUDI Q2,2019.0,89308.0, Essence, automatique,25570.0
BMW,BMW SERIE 1 F40,2022.0,7919.0, Essence, automatique,38780.0
MINI,MINI MINI 3 CLUBMAN,2017.0,67148.0, Essence, mécanique,21260.0
SEAT,SEAT ARONA,2020.0,19832.0, Essence, mécanique,19290.0
AUDI,AUDI Q2,2019.0,50219.0, Essence, mécanique,26300.0
RENAULT,RENAULT CLIO 5,2022.0,11.0, Essence, mécanique,20030.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2022.0,21826.0, Diesel, automatique,37250.0
MINI,MINI MINI 3 5P,2019.0,45023.0, Essence, automatique,26350.0
VOLKSWAGEN,VOLKSWAGEN POLO 6,2022.0,12365.0, Essence, mécanique,20970.0
OPEL,OPEL CROSSLAND X,2021.0,7312.0, Diesel, mécanique,21140.0
CITROEN,CITROEN C3 (2E GENERATION),2013.0,158774.0, Diesel, mécanique,7780.0
RENAULT,RENAULT CLIO 4,2019.0,87524.0, Essence, mécanique,12630.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2017.0,99750.0, Diesel, automatique,15720.0
RENAULT,RENAULT CAPTUR,2016.0,106278.0, Essence, automatique,14140.0
AUDI,AUDI A4 (5E GENERATION) AVANT,2020.0,91885.0, Diesel, automatique,33330.0
CITROEN,CITROEN C4 (2E GENERATION),2016.0,147864.0, Diesel, mécanique,9420.0
CITROEN,CITROEN DS3,2015.0,138303.0, Diesel, mécanique,10270.0
CITROEN,CITROEN SPACETOURER,2020.0,43517.0, Diesel, mécanique,34480.0
HONDA,HONDA JAZZ 4,2022.0,11.0, Hybride essence électrique, automatique,22790.0
SEAT,SEAT ATECA,2022.0,5882.0, Diesel, automatique,38620.0
MINI,MINI MINI 3 JCW 3P,2021.0,14958.0, Essence, automatique,43090.0
BMW,BMW SERIE 1 F20 5 PORTES,2020.0,26226.0, Essence, automatique,26930.0
CITROEN,CITROEN C3 (2E GENERATION),2017.0,91844.0, Essence, mécanique,13110.0
SKODA,SKODA FABIA 3,2018.0,54185.0, Essence, mécanique,13440.0
VOLKSWAGEN,VOLKSWAGEN POLO 6 GTI,2019.0,60255.0, Essence, automatique,23980.0
RENAULT,RENAULT MEGANE 4 SOCIETE,2017.0,50210.0, Diesel, mécanique,14620.0
SEAT,SEAT LEON 4 ST,2022.0,6790.0, Diesel, automatique,37430.0
SEAT,SEAT LEON 3,2017.0,60988.0, Diesel, mécanique,17040.0
VOLVO,VOLVO XC40,2020.0,33928.0, Essence, automatique,44510.0
PEUGEOT,PEUGEOT 208 (2E GENERATION),2021.0,67832.0, Diesel, mécanique,12300.0
SUBARU,SUBARU FORESTER 5,2022.0,11.0, Hybride essence électrique, automatique,43970.0
BMW,BMW X1 F48,2018.0,47977.0, Diesel, automatique,38140.0
FORD,FORD KUGA 2,2017.0,80948.0, Diesel, mécanique,17830.0
JAGUAR,JAGUAR E-PACE,2019.0,113400.0, Diesel, automatique,32260.0
VOLKSWAGEN,VOLKSWAGEN T-ROC,2022.0,14.0, Diesel, automatique,41740.0
AUDI,AUDI A5 (2E GENERATION),2018.0,80640.0, Diesel, automatique,34370.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2021.0,15939.0, Hybride essence électrique, automatique,49310.0
RENAULT,RENAULT MEGANE 4 ESTATE,2020.0,65402.0, Essence, automatique,18000.0
RENAULT,RENAULT KADJAR,2020.0,26520.0, Diesel, mécanique,26620.0
DODGE,DODGE RAM,2022.0,23.0, Essence, automatique,108340.0
RENAULT,RENAULT KADJAR,2019.0,42822.0, Essence, mécanique,20810.0
PEUGEOT,PEUGEOT 5008 (2E GENERATION),2022.0,11.0, Diesel, automatique,39310.0
RENAULT,RENAULT CAPTUR 2,2022.0,11.0, Essence, automatique,28830.0
SEAT,SEAT LEON 3,2020.0,41772.0, Essence, mécanique,22400.0
CITROEN,CITROEN C3 (3E GENERATION),2022.0,117.0, Essence, mécanique,19870.0
KIA,KIA STONIC,2022.0,13134.0, Essence, automatique,24510.0
BMW,BMW I3,2019.0,29153.0, Electrique, automatique,28320.0
LAND,LAND ROVER RANGE ROVER EVOQUE,2015.0,122967.0, Diesel, automatique,25720.0
CITROEN,CITROEN C3 (3E GENERATION),2019.0,15273.0, Essence, mécanique,16320.0
SKODA,SKODA KAROQ,2021.0,20223.0, Diesel, automatique,28330.0
ASTON,ASTON MARTIN DB7 VANTAGE VOLANTE,2001.0,70554.0, Essence, automatique,55100.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2018.0,89944.0, Diesel, automatique,21990.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2020.0,14898.0, Diesel, automatique,32760.0
AUDI,AUDI A4 (5E GENERATION),2017.0,117307.0, Diesel, mécanique,19230.0
BMW,BMW X4 G02,2022.0,25530.0, Diesel, automatique,68580.0
OPEL,OPEL CORSA 5,2020.0,22155.0, Essence, mécanique,11010.0
BMW,BMW SERIE 2 F22 COUPE M,2017.0,81645.0, Essence, automatique,37500.0
RENAULT,RENAULT KADJAR,2022.0,11.0, Essence, automatique,26600.0
FIAT,FIAT 500 X,2022.0,12.0, Essence, mécanique,26600.0
CITROEN,CITROEN C5 AIRCROSS,2020.0,62757.0, Diesel, automatique,29130.0
RENAULT,RENAULT CAPTUR 2,2022.0,12.0, Essence, mécanique,31600.0
MERCEDES,MERCEDES CLASSE A 4,2021.0,44449.0, Diesel, mécanique,31390.0
JAGUAR,JAGUAR E-PACE,2019.0,100302.0, Diesel, automatique,37780.0
MERCEDES,MERCEDES CLASSE C 4 SW,2018.0,170970.0, Diesel, automatique,28160.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2020.0,68676.0, Diesel, mécanique,21110.0
JAGUAR,JAGUAR XE,2020.0,44991.0, Diesel, mécanique,33070.0
CITROEN,CITROEN C3 (3E GENERATION),2018.0,36513.0, Essence, mécanique,12170.0
BMW,BMW X5 F15,2017.0,89017.0, Diesel, automatique,41320.0
PEUGEOT,PEUGEOT 208,2018.0,28025.0, Diesel, mécanique,18860.0
CITROEN,CITROEN C5 AIRCROSS,2021.0,29084.0, Diesel, automatique,32650.0
FIAT,FIAT 500 JOLLY,1972.0,1.0, Essence, mécanique,13760.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2021.0,8502.0, Diesel, mécanique,28120.0
CITROEN,CITROEN BERLINGO 2,2019.0,134343.0, Diesel, mécanique,12610.0
RENAULT,RENAULT CAPTUR,2018.0,81832.0, Diesel, mécanique,13230.0
AUDI,AUDI A3 (3E GENERATION) SPORTBACK,2019.0,90195.0, Diesel, automatique,23590.0
RENAULT,RENAULT CLIO 5,2022.0,15778.0, Essence, automatique,23350.0
JAGUAR,JAGUAR F-PACE,2018.0,159836.0, Diesel, automatique,31600.0
CITROEN,CITROEN C3 (3E GENERATION),2021.0,23236.0, Essence, mécanique,17060.0
AUDI,AUDI Q3,2013.0,90374.0, Diesel, mécanique,22780.0
ALFA,ALFA ROMEO 159,2010.0,201544.0, Diesel, automatique,10600.0
CHEVROLET,CHEVROLET CORVETTE C6,2008.0,70560.0, Essence, mécanique,46920.0
TOYOTA,TOYOTA AURIS 2,2017.0,122573.0, Hybride essence électrique, automatique,17620.0
LAND,LAND ROVER RANGE ROVER EVOQUE,2018.0,99106.0, Diesel, automatique,33320.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2019.0,30972.0, Essence, automatique,41520.0
MERCEDES,MERCEDES CLASSE A 3,2015.0,85871.0, Essence, automatique,23970.0
MAZDA,MAZDA 3 (4E GENERATION),2020.0,26250.0, Diesel, mécanique,22560.0
OPEL,OPEL CORSA 6,2021.0,16365.0, Essence, automatique,20610.0
BMW,BMW SERIE 2 F44 GRAN COUPE,2021.0,8612.0, Diesel, automatique,47850.0
ALFA,ALFA ROMEO STELVIO,2019.0,54839.0, Diesel, automatique,35410.0
RENAULT,RENAULT MEGANE 4,2017.0,34196.0, Diesel, mécanique,17700.0
CITROEN,CITROEN C3 (3E GENERATION),2021.0,13916.0, Essence, mécanique,19950.0
RENAULT,RENAULT CLIO 4,2018.0,38760.0, Essence, automatique,18120.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2018.0,74120.0, Hybride essence électrique, automatique,27140.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2019.0,83718.0, Diesel, automatique,26470.0
HYUNDAI,HYUNDAI I30 (3E GENERATION),2021.0,25380.0, Essence, automatique,25080.0
FIAT,FIAT 500 (2E GENERATION),2022.0,6.0, Essence, mécanique,17880.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2019.0,10769.0, Essence, mécanique,36290.0
BMW,BMW SERIE 3 E46,2001.0,93375.0, Essence, mécanique,9960.0
AUDI,AUDI Q3,2014.0,114636.0, Diesel, mécanique,22000.0
MERCEDES,MERCEDES CLA,2019.0,40221.0, Essence, automatique,36950.0
VOLVO,VOLVO XC60 (2E GENERATION),2018.0,57354.0, Diesel, automatique,41280.0
RENAULT,RENAULT KADJAR,2020.0,59950.0, Diesel, automatique,21780.0
DODGE,DODGE RAM,2022.0,23.0, Essence, automatique,112580.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2019.0,73157.0, Diesel, mécanique,24610.0
CITROEN,CITROEN JUMPER 2,2019.0,94799.0, Diesel, mécanique,22140.0
PEUGEOT,PEUGEOT 2008,2019.0,100969.0, Diesel, mécanique,15210.0
LAND,LAND ROVER RANGE ROVER SPORT 2,2022.0,11154.0, Hybride essence électrique, automatique,113190.0
BMW,BMW SERIE 4 F32,2015.0,45182.0, Diesel, automatique,27800.0
BMW,BMW X1 F48,2018.0,53558.0, Diesel, automatique,36460.0
BMW,BMW X2 F39,2019.0,97361.0, Diesel, automatique,47870.0
PEUGEOT,PEUGEOT 2008,2019.0,84272.0, Essence, automatique,18250.0
VOLKSWAGEN,VOLKSWAGEN T-CROSS,2021.0,21659.0, Essence, mécanique,24060.0
BMW,BMW X2 F39,2019.0,86400.0, Essence, automatique,38690.0
LAND,LAND ROVER RANGE ROVER VELAR,2018.0,45885.0, Diesel, automatique,64270.0
PORSCHE,PORSCHE 718 CAYMAN,2018.0,29400.0, Essence, automatique,71980.0
MINI,MINI MINI 2 CABRIOLET,2016.0,129470.0, Diesel, mécanique,19230.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2018.0,101953.0, Essence, mécanique,13790.0
JAGUAR,JAGUAR E-PACE,2019.0,84688.0, Diesel, automatique,37480.0
RENAULT,RENAULT CAPTUR 2,2022.0,11.0, Essence, mécanique,27010.0
